order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
019536ad39a0dea8bb75c00359a0386b,1,f646af315b0f3a597f69213537ca2199,3df020b72d3d44b3af9d110fa3940b65,2017-09-08 16:10:14,49.9,35.67
01c0514b1f2a7375948323b959cc5682,1,1bef08f119466a85a83919d5b80facd3,d2374cbcbb3ca4ab1086534108cc3ab7,2017-08-02 20:50:19,15.9,16.79
01e7138289b75d9624b04dfe12379c1d,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-07 20:14:01,19.9,12.48
01e7138289b75d9624b04dfe12379c1d,2,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-07 20:14:01,19.9,12.48
020f04b3da1d597b9a00b825762299ba,1,77f217636750a5d2e21017effe0a634d,c092292535a57dacd95a8765f5518f87,2018-07-11 16:31:25,125.0,18.98
023af4b88d12c9f3f56bcb55da0450c5,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 17:50:26,79.0,32.49
023af4b88d12c9f3f56bcb55da0450c5,2,f1b067568bb39768f754b0d1ab1abcf6,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 17:50:26,99.0,3.25
02680f764ca402aabbb86572ed2731ef,1,af62192c9415dbf2b36c294762acd9ed,63b464dbf392c7b80d12d932fa7cafed,2017-06-08 17:30:17,169.0,16.89
027ae252d37e5527c2e109e268b222e2,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-24 22:18:42,53.9,14.47
02a98752595ee9d94c570ad3e18055b4,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-08-06 13:04:18,68.9,11.5
02b7e7c49710de373ce4bb83fd4bf81d,1,095cb863f2b04911455ad33f5177062e,2059c39f76271d4ca3f15b5ffaccc8b8,2017-05-16 07:35:07,53.9,13.4
02bee300cb834a5d334ae42fdc325e7a,1,0b6a32b32a7dc68b12e8a0e0805c44d5,fa1c13f2614d7b5c4749cbc52fecda94,2018-06-21 18:22:56,195.9,8.63
02dbd29bc7a490d582762fae9f0fd997,1,c863f578eb77e9238bfc0db8d0ffa3c8,b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-12-04 12:11:19,48.3,21.15
02e8498a91ec0e72dfaff47b27c805a3,1,76f4d017416dbf316f05abe3a1aa04df,7142540dd4c91e2237acb7e911c4eba2,2017-11-21 07:30:31,84.9,17.84
03181fddac1b424c893821ec539b2abf,1,f60e19fc3b0ee38735e6a6fefe937bdf,6481e96574816ead57975da2c0f6d80d,2018-05-10 16:53:39,7.9,7.87
0355ae43910316435f24cb54605a820d,1,d12ad7f92749db41296a64e02c0bd5c8,8b321bb669392f5163d04c59e235e066,2018-04-10 03:15:23,12.95,7.39
03572de4ee0598b00c48f6de965fcf78,1,e303dfa61ada1f0823b4775f192606b3,058cb5aeb36d7c0fcae20fc85d5e0a59,2018-08-01 14:04:22,148.5,165.32
037e725440b59939735ae0aff888a015,1,1c33c71830d320620439a3236a1c4ae1,527801b552d0077ffd170872eb49683b,2017-11-23 20:31:15,108.9,21.25
03d3db2eb72705d4b4dd30987cf610f8,1,9545d45c37449ccbc376de3a04c66e71,431af27f296bc6519d890aa5a05fdb11,2018-04-16 00:15:47,135.9,21.88
03da04c1427d7b8bff38d76efca1029d,1,638882546765f357dc667b5987ceb69d,f67efa3f0b6761102a7f8c6b7b571f5d,2017-12-21 02:17:46,95.99,12.38
03da04c1427d7b8bff38d76efca1029d,2,638882546765f357dc667b5987ceb69d,f67efa3f0b6761102a7f8c6b7b571f5d,2017-12-21 02:17:46,95.99,12.38
042649285cd08ef7c546445419b43407,1,927225847efa8853ebf52c9b5b9b8cc6,855668e0971d4dfd7bef1b6a4133b41b,2018-03-28 15:35:36,59.99,18.35
04287a84357d7a29361c0948ee9bb4b4,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-06-26 18:15:19,42.97,23.1
042c384c3edbe39a47895217eb5e90a4,1,b3cd491b3a347c8becc23fa5515440f9,b6d44737c043328708f6749c2dbe50bd,2017-05-09 14:02:33,145.0,28.2
042cfa84b1415cdcea821bcbc1bb8f4c,1,03552ec45033c8658713c541f6af9f05,2e1c9f22be269ef4643f826c9e650a52,2017-12-21 11:14:12,54.49,7.78
043f43899c67438005004d160d18f55c,1,8032bb148ff355a9d402573fbd6c4b89,1f1bb1f0859883505541bdd6606193e5,2018-06-19 20:21:11,225.0,8.84
044bcd01474ba715e7cb11d5a70ccf0e,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-29 16:15:24,69.9,20.06
0452166f3b0d8e378179ecea1efdfe05,1,40df4be4429553e18755913ac3cfeac5,ff1e15b778c700abdd4d239b81ac466d,2018-08-14 11:35:23,59.9,11.91
04689f2d82bbf4efb4cd3300961d4211,1,619d72a5e53d41d7646274a3fa20c2c4,3bb548e3cb7f70f28e3f11ee9dce0e59,2017-06-15 20:05:10,79.9,15.31
048f3e9b77a965f84a501a7f29076128,1,022ff42cced44a2b2cca57061cabb526,c3867b4666c7d76867627c2f7fb22e21,2017-08-03 01:20:06,439.9,14.58
04a59fe46fc5aa341da5378c195ed53c,1,2a15783d3cb601f8d9a6a86806b037b3,855668e0971d4dfd7bef1b6a4133b41b,2017-12-04 09:31:11,60.0,15.18
04c3465b312fdf85de8e4cf4dc186600,1,47376be1404bbe927766e8a9011714cb,fcb5ace8bcc92f75707dc0f01a27d269,2017-12-14 16:54:51,28.7,7.78
04ca915235b56ef2ce81703cdaa6a24b,1,3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,2018-07-09 21:31:41,89.99,23.43
04ee5eeac980a849efb5ac99abf87259,1,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-08-29 16:10:38,89.9,13.65
04ee5eeac980a849efb5ac99abf87259,2,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017-08-29 16:10:38,89.9,13.65
04f6cdae6a85ade2864cd5fc811fb9ba,1,bae8ac5e125a98fe445bc17714104709,655220df33262c7e0c4949a147366f94,2018-05-18 11:58:42,139.0,41.02
04f6cdae6a85ade2864cd5fc811fb9ba,2,bae8ac5e125a98fe445bc17714104709,655220df33262c7e0c4949a147366f94,2018-05-18 11:58:42,139.0,41.02
04f6cdae6a85ade2864cd5fc811fb9ba,3,bae8ac5e125a98fe445bc17714104709,655220df33262c7e0c4949a147366f94,2018-05-18 11:58:42,139.0,41.02
04f92792b1960e9302825742e0751a5c,1,8ed094bfe076c568f6bb10feada3f75d,7c67e1448b00f6e969d365cea6b010ab,2018-05-29 09:14:41,179.9,66.98
0510f632b86f01064ebbde67deb63bb5,1,10070e29929f7c7d609ee3201f236b8e,8a130737016f838139d31878787a39c9,2018-06-29 00:31:25,95.2,18.47
052121d17f8eab43c577497c9b1451e2,1,3a21e6f5a154a5b03b6edb8fc6b24c5d,bf3c6d2a28b2b5501e6c15448982dcc9,2017-09-19 22:05:50,49.9,14.1
0546ac640227025eb2df422b1f613f66,1,11fd9d7ba552e1d28872e008acf1e050,cb8bcce248bb1fb274ba762d8b971456,2017-06-22 15:42:59,139.9,13.11
0553f54e437f2d7fddccf81ae9a646c6,1,d5c263f4d651ba657c900ce70a4be7de,dd55f1bb788714a40e7954c3be6df745,2018-05-14 03:52:03,47.9,15.23
056a1317ffaefaa2dff2d9ecb54fc7bc,1,ff5f8606556b625613f069a5a9a48966,8cbac7e12637ed9cffa18c7875207478,2018-02-28 15:35:56,47.5,20.84
0589d8b975f21fea2ad626ea99527911,1,ba01cebc5a3c2494d0a97d4713ec8938,a416b6a846a11724393025641d4edd5e,2018-03-06 16:31:15,201.34,25.96
0611e51b65ca1c2274c5a2463141dcb6,1,7bc637a5504e0cfdf08490124d681fd3,1987cd4be10fe09ee50454f9c354d1c6,2017-10-18 16:06:47,430.0,36.81
061eb3fa9ee22a8dc3c90060e5a637c9,1,a95b8621d9c2434bd66a426fa6dc959b,dfa0c4c6229ab200a4a1336b4d7128ff,2018-06-05 12:29:37,49.9,15.23
062bddc5be851fec2b59598cc33498cd,1,b1035b3d307f0aeb6157fdd3e09f8119,0873d9f8f36123f8d910f4760e788cfb,2018-05-11 20:35:27,1520.88,28.53
063de687a6d9389fb6f6934d19d447f8,1,f8b49b0f49ab5467c1d3685cba5d9190,08ad4ac1388e4420ca531c3edfc46198,2018-07-04 21:50:16,43.44,8.46
06a6627d9cc91a04e9d146bf65fee0a2,1,996ae0a67e63b78b427a1f8d07543e86,dc4a0fc896dc34b0d5bfec8438291c80,2017-07-20 10:35:14,99.9,13.72
06aa0aa8c22027ebb953d501c4238512,1,cd2c0529e45020c77a7c05b4ef2408fd,0885aaf116795758dfeb5f1032487bcd,2018-05-02 20:31:06,69.9,8.88
06b2c7035561ef12b16045ef4bf459e2,1,f7a17d2c51d9df89a4f1711c4ac17f33,f8db351d8c4c4c22c6835c19a46f01b0,2017-07-11 17:28:03,52.9,15.12
06c07d5b2696b9631375e2877c955b3b,1,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017-11-13 18:15:29,99.0,33.08
06c6a92df74580db95364b36aeb8f5b9,1,0354c6a8cb8961e29b70e564b93861fe,a3a38f4affed601eb87a97788c949667,2017-05-24 07:50:15,34.99,12.6
0707e2f91c707859b79e711d852150c8,1,888bc229e8f4a4bb412bdea51c650a49,0db783cfcd3b73998abc6e10e59a102f,2017-04-03 03:55:23,36.9,16.05
07083f97580544bb7ba3372759150f49,1,d2f1cd931c7b76fefa93547cc1b4881b,f7720c4fa8e3aba4546301ab80ea1f1b,2018-04-02 16:29:14,18.75,17.06
0724cc371750e7fdfe769d2a8bdd5b92,1,05a9dadb8402b6b7ae3dd28f7da187b5,522620dcb18a6b31cd7bdf73665113a9,2018-01-30 15:36:57,159.0,25.95
07294ed0ece67bb004a4813c77dfc3e3,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-07-19 20:30:16,45.97,19.51
0733aab1e972ab531705cf45a1e77281,1,af6ab2d196af959df0ce35fc5ea50278,aac29b1b99776be73c3049939652091d,2018-05-04 14:10:22,61.9,14.51
0739104e30e20de6c0956c0889a9b9dc,1,2f07e976774b91520e17dd3b2dba73c3,11742f81550ac064cc9a40f67151d9ad,2018-08-23 19:10:44,369.9,24.41
07440dff5293ea24c5fac25a473c2eef,1,dbdbf17a51049bf883b4d622a357b75b,d97df38225e5abadaff1e72cb72b823c,2018-04-04 23:07:36,75.0,51.03
076f1fe978468db6b826f40f714da65f,1,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018-06-13 11:50:17,149.9,18.98
078012a290408a687e5802ac7ad6c0aa,1,6c712952b8ef62f8d06a0314917400c8,04aba03279157f6d4e0fe8ccaf21963c,2017-05-23 16:15:16,126.0,15.63
078c9d6d720f254fc10c5a162169197f,1,c33d78b97260227119fb2b71be168fca,a3e9a2c700480d9bb01fba070ba80a0e,2018-06-07 20:55:41,89.9,13.99
078f6e79012194cd9eb77b10f6753d77,1,e3dd5a5b73bfbb610ada4ed74a6612b6,70c27847eca8195c983ed7e798c56743,2018-08-10 15:15:15,69.99,15.59
078f6e79012194cd9eb77b10f6753d77,2,e3dd5a5b73bfbb610ada4ed74a6612b6,70c27847eca8195c983ed7e798c56743,2018-08-10 15:15:15,69.99,15.59
07bebe0626c8053ad425381fe0882655,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-10-02 04:07:12,59.9,17.67
07e5349fe32847b4bc266836cda0705c,1,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2017-12-01 16:52:37,69.0,18.72
07e74b39ce62a7c6f7063b3168748191,1,b0acce29b45d9b1236d4787813058afd,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-06 15:43:58,56.9,11.42
07e74b39ce62a7c6f7063b3168748191,2,b0acce29b45d9b1236d4787813058afd,d566c37fa119d5e66c4e9052e83ee4ea,2018-08-06 15:43:58,56.9,11.42
07f9acd4e59411df700a59f89d4da8ed,1,0c5b17c1b54fc1dc48752ddb8caab6fc,2ff97219cb8622eaf3cd89b7d9c09824,2018-08-06 22:05:15,66.0,19.65
0814daa4d12a646aeb73c429d5852f4d,1,540a93038cc8b4c42ef0821b2cf067d3,17ca9b9e9b9ef8fdb529001b49ebb50f,2018-08-01 16:45:36,49.97,23.34
08202fbf5047a2f85a0983ac291a69fb,1,bf128711128b70eaa9e07df69e9a75e2,75d34ebb1bd0bd7dde40dd507b8169c3,2017-04-17 08:50:09,119.99,21.29
083ade26303c53b4aa1c779b67d44485,1,044f125d78e0a631b0479182a37aab8c,d6ab728cf30867cf3f1a2e216ae2f9b7,2018-06-17 21:31:53,61.0,15.31
084ac56b13107e32ab92934f70638bc9,1,c9d067f785507045799795719e6e6131,52f976b17ea7f2f087f56dcc419328f6,2017-11-30 13:54:29,1141.0,130.98
086f617d66181efa193629791e0a9076,1,a01801e4d348c3375e43643085a6b576,6e4a902d1054e4e17aa6eab87fac1c75,2018-08-15 13:04:45,92.9,18.75
087c44ddc65697d4a3a2af9234c5a22b,1,4ce9ab528124f89e091b17d11aa2e97c,7e3f87d16fb353f408d467e74fbd8014,2018-04-12 20:30:04,49.3,16.95
088858a852d62de0c175c9cc4bc0ddb6,1,bfc275f6de912665e4dcd8da32f43c10,71271995e85f5b8530be99ed54a91b89,2018-05-17 13:52:16,97.0,14.76
08cd76ff1d27c6e6c522bbaead822fd7,1,5d6bea33648f018dbb563f3a2fab09f3,1025f0e2d44d7041d6cf58b6550e0bfa,2018-08-01 13:24:14,150.0,16.35
08d3b6ee17b7cb32e530f4488c3f6abf,1,5999995b8f64d769dbc6f592b86d6f8a,c013e57c075a06e5b5c48ee03c525719,2018-07-31 14:45:08,36.99,14.57
08f5487befe25744feabb3203a4dc09b,1,a8115d34a4b7b74388da609692162c37,85d9eb9ddc5d00ca9336a2219c97bb13,2018-03-15 02:49:00,31.9,16.79
09138fb3bbda7e400f9aac03c238385c,1,186fe07c8b8005ec6a498587ffbc1352,6560211a19b47992c3666cc44a7e94c0,2018-03-22 18:30:29,29.0,19.04
09324a6d203673f8d0b62bd726f25a87,1,c3e275e10cfd7f3b56f7f657699cfafe,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-25 23:51:35,134.9,18.19
09356cee7d8fee33dcb3ee80c1ccb14f,1,0aabfb375647d9738ad0f7b4ea3653b1,37515688008a7a40ac93e3b2e4ab203f,2017-10-18 17:35:44,19.9,15.1
094dbecbb0ab054a620f21c04e82df03,1,4ebab6a2135a2477b657bda38646b64b,7aa4334be125fcdd2ba64b3180029f14,2017-10-05 13:49:22,25.6,16.11
094f7614f77e85fb05c77ecb164afdc3,1,67d2c4ee8fd08752a32aae5f878740aa,ef506c96320abeedfb894c34db06f478,2018-03-07 11:50:34,22.99,11.85
0965b209e76b9ac20f7dc673c735ade3,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-15 02:55:51,122.99,14.61
096b267153128e0d7f9e593bba803956,1,6263969289f84cd8bde876597407657d,b2ba3715d723d245138f291a6fe42594,2017-06-29 02:30:26,69.9,15.28
098e4bd227693adc9a292cf3a42ea7a4,1,4cc07f390b20092747e033df35805a15,fd386aa7bed2af3c7035c65506c9b4a3,2018-04-24 11:10:55,32.0,15.23
099b01b8cc6b861aa593247b2f7e0b7b,1,d986e4bd747ca20b348abcd013cd1303,440dd6ab244315c632130ecfb63827b1,2017-06-07 11:10:21,154.9,14.1
09a0d7c2cc6f652acd3537e7a91c7000,1,34d6306314a47fe15c1efdbc23302020,229c3efbfb0ea2058de4ccdfbc3d784a,2017-05-19 14:15:23,69.0,12.61
09fd9b0402ed675bbd1ee1e81171ac7c,1,774ea72f37a7fbf1fb32b973a18f2348,f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-20 22:09:31,144.9,65.46
0a03f10c3075f5566e5cdbef7c487e14,1,0d12d1b700e15453260b6cbc961c04e8,6a8b085f816a1f75f92dbac6eb545f8f,2018-01-25 14:31:05,16.9,11.85
0a15572811e0bc23e2963de1cdf344f0,1,2b0c892ab2b8e600a0b186db31f5947d,54a1852d1b8f10312c55e906355666ee,2018-04-25 11:30:55,79.99,23.14
0a457a7e838f772d804eebe8d6261ed0,1,d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,2018-08-13 03:45:15,74.99,8.69
0a56861d762ee1f82f5cdc2de2b1f71a,1,d92cb9e1e8b1ea99285f24efdfdba088,1da3aeb70d7989d1e6d9b0e887f97c23,2018-07-02 02:15:47,24.99,8.34
0a6e242b5cf18e140304453da637866b,1,1d7db62a21ffb4f220d3e8a05fa77e02,643214e62b870443ccbe55ab29a4dccf,2017-12-18 03:38:24,32.0,25.63
0a7f4604ee9cab65020038275efe1d76,1,67ff96903c597ba4b1d7f668734bc3a4,66d5ae34537110d3affc56174dad2b2f,2018-07-16 04:35:13,11.27,12.79
0a7f4604ee9cab65020038275efe1d76,2,67ff96903c597ba4b1d7f668734bc3a4,66d5ae34537110d3affc56174dad2b2f,2018-07-16 04:35:13,11.27,12.79
0a7f4604ee9cab65020038275efe1d76,3,67ff96903c597ba4b1d7f668734bc3a4,66d5ae34537110d3affc56174dad2b2f,2018-07-16 04:35:13,11.27,12.79
0a9d793da20eb89ec326c840c46d7a9b,1,4473f3e5c65952b074ef987fa5c24662,ea8482cd71df3c1969d7b9473ff13abc,2018-01-29 01:14:43,29.99,7.78
0ac372f92fbec55ca27ef4fa99a6a13a,1,b60856ce32d90658dbf99b9485327c25,8b321bb669392f5163d04c59e235e066,2018-01-17 14:12:26,9.0,14.1
0ad0006728103ff08cda112f7940bcd1,1,e0bbe6292471ff5ab3752414baf78111,fa1c13f2614d7b5c4749cbc52fecda94,2017-12-20 21:32:03,319.9,15.99
0ad01dd05d74bc7891d57312627ec33b,1,23bcd6822a33df5534f9b290216eec1f,ac3508719a1d8f5b7614b798f70af136,2017-11-21 10:47:57,129.8,28.29
0b2a43ec15f983f589ecd097455b283d,1,88f723b1cc87199862c31b071276b0f5,4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-04-10 05:50:45,224.99,15.74
0b40648d6c533ac73822cb32caf5cfa3,1,0a17941f41b99d2f070fab54b458a4a4,9d5a9018aee56acb367ba9c3f05d1d6a,2017-08-21 11:34:15,114.9,21.6
0b6626697a43f34edff9135fdd0a564c,1,75c06ee06b201f9b6301d2b5e72993f8,3c7c4a49ec3c6550809089c6a2ca9370,2018-02-12 04:32:15,13.99,15.1
0b87d9e59c7c19b041fe36e77aa33a42,1,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018-05-23 11:35:24,53.79,10.83
0b95f3147f8a038de06187063d90008e,1,c708ba7c6269161f89ce0683cdd7c432,6560211a19b47992c3666cc44a7e94c0,2017-10-26 21:49:23,49.0,7.78
0bb273d0289520ad7addfc985468f5bb,1,5b71073dc2a8c72a945d7c5000c3c199,9d4db00d65d7760644ac0c14edb5fd86,2018-03-16 17:10:42,33.9,7.87
0bc16cf0c58995bbc893af2e151534d0,1,8e48c45980a3fee42f12f7986a4b68d5,e5e33c0d8e7e002f398f5dc4cbbb338f,2018-06-11 19:52:19,415.7,20.79
0bcb914e60bb0de6160699483722bc0d,1,2c0c951471371afa81e47d7bf8d20522,850913d59ce317156b00f3705f1c3edb,2018-05-11 09:56:10,42.0,12.76
0bdba50744ca6b6e2c44940e00050e5f,1,2109e8aeedbade2096a471740fb9e798,1025f0e2d44d7041d6cf58b6550e0bfa,2018-05-21 17:57:45,108.0,40.15
0be5691eb4c245d190a1e194494f754d,1,f4b952dd7ab601c02bb1bd06395f45f6,86ccac0b835037332a596a33b6949ee1,2017-09-12 15:50:35,79.9,17.81
0bfd90889de46373db5089b3bb941135,1,0faa4ca558654b554d4d09abd8fe33d2,8d956fec2e4337affcb520f56fd8cbfd,2018-06-13 20:31:52,22.49,7.39
0c11df2b80d95b1eabdcdf3790bb3347,1,3fedaec688964ccf38949f271a51c888,eba88037e1dca898cd02881f67ced679,2018-03-15 17:45:25,180.5,23.84
0c3190b4838c596fd1d6cd74e0436120,1,10d2b7a176cd8a35bcae7c15e0e7626e,8d956fec2e4337affcb520f56fd8cbfd,2018-03-07 08:15:27,68.99,8.72
0c31953b008c5e98882d436f4298cde0,1,cac9e5692471a0700418aa3400b9b2b1,7ea5bfa6c340f58f8e71fc1f0412b0d6,2018-05-07 02:15:40,99.49,8.81
0c50644a967084c645a3bfdf0cc47545,1,1349eb7b72fc4394d408917c76464af8,6c1b6d0c604b776f844125f911eb7377,2017-02-24 14:29:37,16.77,10.96
0c5c8063a673f3c44b6499053e534ccb,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-01-12 20:12:30,122.99,15.61
0c5f595f24dcb36af04ddd9c0655d4ab,1,235458528f907463ec55ebb1e16b69f0,dbc22125167c298ef99da25668e1011f,2017-09-06 08:10:09,45.9,16.11
0c7f78afde3e635c59eef76c3f1a5ea5,1,2535db191954746776aa1f51dc1a9651,ca7c6bd577e559472af1c699de9e764e,2018-03-29 19:27:37,18.5,8.29
0c7f78afde3e635c59eef76c3f1a5ea5,2,2535db191954746776aa1f51dc1a9651,ca7c6bd577e559472af1c699de9e764e,2018-03-29 19:27:37,18.5,8.29
0c91c4102d1858f4ced29970f55e54a0,1,07c055536ebf10dfbb6c6db6dbfc36e5,cca3071e3e9bb7d12640c9fbe2301306,2017-03-15 11:01:46,45.9,10.96
0c9f4cd9a2f5e3783d9ec0f4daa33741,1,06a47d0ecd4561565deab3dfd7d3c0ff,80e6699fe29150b372a0c8a1ebf7dcc8,2017-09-05 13:45:18,58.9,25.44
0c9f8646d592c21c2015b929996427af,1,d3f4f3de0f4576184674937d1e9cecca,3d871de0142ce09b7081e2b9d1733cb1,2018-03-27 02:50:35,34.9,22.06
0ca1bac7f133e0eced641bff853f52ea,1,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017-11-08 03:15:34,45.9,15.1
0cc7bb57999d251da473822051388086,1,d2347fba1e60ea51f533960fc555baff,b499c00f28f4b7069ff6550af8c1348a,2018-08-10 17:30:12,44.99,7.58
0cdea1c34ce2e9ca670b2e6df1d6c207,1,43423cdffde7fda63d0414ed38c11a73,b1fc4f64df5a0e8b6913ab38803c57a9,2018-03-20 14:31:57,54.99,15.26
0ce94e50ed7d28e7856f3d127990d17c,1,3a53c1796dd7e4050fdfd2f5d4c90f70,3c010235b7345c92f125d14ee232a76b,2018-08-03 09:25:08,315.0,36.5
0cf3d6e83dcc1117999a235fd6dae842,1,e5f20b4eb944eaae0a13bed3187201d3,8daab2245ebdc277c51098d01c5ad8ef,2018-06-06 03:31:04,93.0,19.62
0d3e289cfc790ac7f02c3445a077d569,1,3f994ee4a0b20760d1b173aa65037c95,ceaec5548eefc6e23e6607c5435102e7,2018-02-22 09:30:41,215.0,21.0
0d56e8508b66a43c6f5141863185c917,1,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2018-03-16 02:16:42,116.6,18.53
0d5fb8614978748bcfbef448c8a74a17,1,5194b6f4fa50ae9404bfd3e48ebe3911,17e34d8224d27a541263c4c64b11a56b,2018-08-10 10:15:30,181.5,20.46
0d6b94a6fbdff968503c0aa3e7bffdbf,1,6490b9f63b0b595e1c1402b46b0f50ad,99eaacc9e6046db1c82b163c5f84869f,2017-08-11 20:03:15,280.0,16.71
0d6fee6350875c4d645f6490e7f3ee5b,1,a35a9f46dcee0a67c8c7ad8493eb4135,85d9eb9ddc5d00ca9336a2219c97bb13,2018-03-06 13:10:49,31.9,12.48
0d902dd22c7c40a55b0edbd70ab87fc3,1,cf1709a941039d6e24f0dde0978570de,ba90964cff9b9e0e6f32b23b82465f7b,2018-05-10 10:51:59,159.0,21.16
0da06a931a4d76045f42c40211501383,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2017-11-23 03:55:41,59.9,13.44
0df120be8a76db470b19ce0fbcf170da,1,cf1817039c1c86d9f7a5991817794083,9674754b5a0cb32b638cec001178f799,2017-12-04 12:27:18,63.14,16.2
0e2d7ec6702478f04fd7b14b55b906b0,1,bfc0d01be79d9038c7720f983bf954e0,634964b17796e64304cadf1ad3050fb7,2018-03-28 02:49:49,137.0,18.84
0e31f844aae10fe7dc2369bc0340bf21,1,15fdd6032f35d4add5066fb90be28630,6560211a19b47992c3666cc44a7e94c0,2017-10-23 17:46:49,89.0,15.37
0e6844f9954c0a475641b6490c3f9739,1,8b51c6ccc9c0548c951214e1cd1547ff,609e1a9a6c2539919b8205cf7c4e6ff0,2018-06-13 16:55:41,59.9,19.39
0e6844f9954c0a475641b6490c3f9739,2,af680b3406a3179e4a4c2051c5384cfd,609e1a9a6c2539919b8205cf7c4e6ff0,2018-06-13 16:55:41,59.9,19.39
